Customer,Order,Time,Quantity,PricePerLb,CostPerLb,LagPrice
840,1,0.071428571,0.056,3.035714286,1.585660295,3.035714286
840,0,2.142857143,0.4657,2.520936225,1.811971226,3.035714286
840,1,0.142857143,0.29968,2.955485852,1.665542579,2.520936225
840,0,0.285714286,0.17,4.558823529,1.836111111,3.250478012
840,0,0.714285714,0.25324,2.981361554,2.118676354,4.558823529
840,0,0.285714286,0.08494,4.709206499,2.65,2.981361554
840,1,7.142857143,0.16612,3.371057067,1.908218156,4.709206499
840,1,0.142857143,0.1032,2.842054264,1.849302326,3.371057067
840,0,0.071428571,0.05696,2.896769663,1.85,2.842054264
841,1,6.857142857,0.06846,4.447852761,3.19,5.67156981
841,0,17.28571429,0.02366,8.875739645,6.0401,4.447852761
841,1,1,0.869,3.32278481,1.596689189,8.875739645
841,0,20.28571429,0.1764,2.675736962,1.86,3.32278481
841,0,0.071428571,0.02984,6.501340483,1.824842493,2.675736962
842,1,15,0.43932,3.086588364,1.688853638,2.926253687
842,0,35.42857143,0.22662,3.296266879,1.515311094,3.5
842,0,0.857142857,0.0568,3.521126761,1.558125,3.469899666
842,1,9.857142857,0.15671,3.369280837,2.286922979,3.521126761
842,0,9,0.08424,3.917378917,2.20876875,3.369280837
842,1,4,0.1196,3.678929766,2.552557143,3.917378917
843,0,2.571428571,0.09088,2.750880282,1.79375,2.780168134
843,1,14.14285714,0.0568,3.169014085,1.77,2.865148229
843,1,1.428571429,0.1136,2.816901409,1.81,3.323836657
843,0,0.071428571,0.04389,4.579630895,1.62,3.166666667
843,0,2.857142857,0.32286,3.345103141,1.916977018,2.763391676
843,1,0.142857143,0.08048,3.416998012,1.704114066,3.345103141
843,1,2.714285714,0.1485,2.828282828,1.81,3.957746479
844,0,17.57142857,0.0917,3.250599782,1.82,2.820512821
844,0,0.142857143,0.03715,8.209959623,4.11,2.819138376
844,0,1.142857143,0.09445,2.752779248,1.65,8.209959623
844,1,3,0.02258,3.985828167,1.737972604,2.752779248
844,0,0.142857143,2.2305,2.15198386,1.768833333,3.985828167
844,1,1.714285714,0.08088,6.824925816,2.384785047,2.15198386
844,0,9.714285714,0.17472,5.082417582,2.563,6.824925816
844,0,0.285714286,0.21624,4.679245283,2.5985,5.082417582
844,1,2,0.1392,3,1.76,2.95
844,1,1.714285714,0.30147,2.985371679,1.802058823,3
844,1,2,0.22848,4.852941177,1.88,5.56379822
844,1,0.071428571,0.6906,3.173544744,2.233743412,4.852941177
844,0,0.714285714,0.05472,6.480263158,3.013073308,3.173544744
844,1,0.714285714,0.6552,3.495115995,2.3225,2.345329559
844,1,2.142857143,0.79908,3.844421084,1.629545455,3.495115995
844,0,1.285714286,0.4936,4.322528363,2.659056881,3.844421084
844,0,1.142857143,0.08458,2.74296524,1.682275862,3.331900258
844,1,4.857142857,0.02923,6.67122819,2.89,2.74296524
844,0,1.857142857,1.61411,2.620639238,1.769686976,4.042553192
844,0,0.714285714,3.49893,2.944757397,2.007701487,2.620639238
844,0,0.428571429,1.32679,2.8929597,2.032765799,2.944757397
844,1,0.571428571,0.1337,4.038893044,1.614375,2.8929597
844,1,1.428571429,2.10731,3.990964785,3.267666955,4.038893044
844,1,0.571428571,0.86576,2.72754574,1.97810541,3.990964785
844,0,1.285714286,1.48176,2.109653385,1.719953703,2.72754574
844,1,8.571428571,1.23449,4.064836491,3.135755981,3.549571603
844,0,0.571428571,3.07536,2.945996566,2.598242647,4.064836491
844,0,1.428571429,1.39968,2.159779378,1.717442689,2.945996566
844,1,0.285714286,0.138,4.45,3.42,2.159779378
845,0,1.714285714,0.052,2.45,1.833895067,2.35
845,0,1.285714286,1.243,2.3,1.795,2.45
845,0,1,0.1292,8.66873065,4.656842105,2.425547855
845,0,3.285714286,1.44214,2.253595351,1.821450373,8.66873065
845,0,0.142857143,5.1412,1.9781374,1.717633284,2.253595351
845,0,1.142857143,0.3618,2.251934771,1.832570481,1.9781374
845,0,10.71428571,2.85,2.280701754,1.763083333,2.251934771
845,0,0.142857143,0.278,2.3,1.824201923,2.264
845,0,0.857142857,0.734,2.25,1.780883033,2.3
845,1,6,0.56,3.35,2.65,2.25
845,1,0.071428571,0.216,2.3,1.72,3.35
845,1,0.071428571,0.612,2.25,1.77,2.25
845,0,0.571428571,0.896,2.466517857,1.820625,2.25
845,0,0.571428571,0.661,2.15,1.74625,2.466517857
845,1,0.428571429,0.712,1.95,1.69,2.15
845,1,0.285714286,0.075,2.4,1.7844,1.95
845,0,0.142857143,0.841,2.110463734,1.717742172,2.4
845,0,0.142857143,3.546,1.95,1.686539071,2.120535714
845,1,0.071428571,0.03125,4.416,2.114,1.95
845,1,2.142857143,0.22744,3.244811819,2.20459966,4.416
845,1,0.714285714,0.234,2.327350427,1.815940171,3.244811819
845,0,12.85714286,0.75,2.87488,2.138318857,2.2
845,0,4.142857143,0.665,2.170526316,1.72314735,2.87488
845,0,0.857142857,11.702,1.85,1.676269231,2.1
845,1,1.285714286,0.568,2.247183099,1.737288732,2.15
845,0,0.071428571,0.437,2.2,1.008955809,2.247183099
845,1,1.428571429,0.07,2.35,1.59,2.2
845,1,0.428571429,0.359,3.15,2.7475,2.35
845,0,0.071428571,2.16,1.95,1.428466483,2.98
845,1,3.428571429,0.70467,2.261342189,1.927085586,1.95
845,0,0.071428571,0.6535,2.772762051,1.837437013,2.261342189
845,0,0.285714286,0.22129,2.797460346,1.837167554,2.772762051
845,0,0.857142857,3.7375,2.120401338,1.844686288,2.797460346
845,1,7,0.21772,2.480249862,1.488125,2.120401338
845,0,4.142857143,0.85,2.329411765,1.88,2.480249862
845,0,0.071428571,1.88,3.368351064,2.215343085,2.329411765
845,0,0.142857143,3.2,2.0625,1.269061035,3.368351064
845,0,1.714285714,4.815,2.232159917,1.857807113,2.0625
845,1,0.071428571,0.2167,2.24596216,1.47824184,2.232159917
845,0,0.142857143,0.342,2.35,1.37,2.35
845,1,0.071428571,0.02756,3.628447025,1.818741934,2.602040816
845,0,0.571428571,0.12664,2.70688566,1.700555907,3.628447025
845,0,0.857142857,0.6226,3.003533569,2.216666667,2.70688566
845,0,0.071428571,0.03499,3.229494141,1.869217334,3.003533569
845,0,2,1.1132,2.587136184,1.876333333,3.229494141
845,0,5.285714286,0.173,3.154913295,2.339082472,2.587136184
845,1,0.428571429,0.2808,3.632478633,2.427142857,2.373562169
846,0,34.42857143,0.10631,2.916000376,1.672029913,3.488372093
847,1,5,0.6784,2.659935142,1.771957547,2.649285114
847,0,2.142857143,0.9477,2.482747705,1.687465517,3.379310345
847,0,0.857142857,0.16925,3.028064993,1.79,2.482747705
848,0,6.428571429,0.08142,2.763448784,1.91,3.170731707
848,0,18.85714286,0.3113,3.886925795,1.713375,4.395604396
848,0,1.857142857,0.117,2.777777778,1.714532258,4.308797128
849,0,0.071428571,4.0896,2.289710485,1.787333333,2.709163347
849,1,10.14285714,0.06286,3.106586064,1.655782692,6.688963211
849,0,1.285714286,0.106,3.056603774,1.906,3.333333333
850,0,3,0.131,3.893129771,2.719664122,2.804295943
850,0,3,0.1216,3.914473684,2.65,3.893129771
850,0,8.714285714,0.76336,3.018235171,2.334,3.453947368
851,0,7,0.39376,2.577712312,1.848447786,2.884804243
851,1,0.285714286,1.049,2.37607245,1.67209375,3.784295175
851,0,0.571428571,0.36592,2.568867512,1.64,2.37607245
851,0,0.857142857,0.0566,4.593639576,2.21,4.09009009
851,1,1,0.4586,3.401657218,2.09,2.623267989
851,1,0.714285714,0.04877,3.383227394,1.72,4.491017964
852,0,18.14285714,0.118,2.754237288,1.95,2.961672474
852,1,11.85714286,0.1115,2.869955157,1.673142647,2.754237288
852,0,1.142857143,0.0906,2.98013245,1.7685,2.869955157
852,0,5.857142857,0.01043,4.793863854,1.740882349,5.321413367
852,0,0.285714286,0.426,2.288732394,1.577357143,4.793863854
852,0,4.857142857,0.05663,4.414621226,2.7,2.288732394
852,0,15.85714286,0.16736,2.8083174,1.82671875,4.414621226
852,0,5,0.02984,6.702412869,2.41,2.8083174
853,1,2.857142857,0.2022,2.670623145,1.91,3.175177763
853,1,23.42857143,1.41588,2.478317372,1.575747662,3.56408499
853,1,13.85714286,0.29152,2.79826427,1.820316959,3.029183598
854,0,0.428571429,0.0036,2.777777778,1.795846167,3.025718608
854,1,2.428571429,0.15552,2.959104938,1.9975,2.777777778
854,1,0.857142857,0.23328,2.932098765,2.205392857,2.959104938
854,0,4.857142857,0.07291,2.372788369,1.785190557,2.932098765
854,0,0.857142857,0.121,2.479338843,1.824785714,2.372788369
854,1,6.428571429,0.62208,2.520576132,1.984366667,2.479338843
854,1,1.857142857,0.18627,2.480270575,1.812516949,2.520576132
854,0,1.285714286,0.83074,2.913185834,1.842362166,2.480270575
854,1,4.714285714,0.17943,2.85905367,1.664839734,3.111285267
854,0,28.85714286,0.95676,2.498014131,1.861693129,2.85905367
854,1,4.142857143,0.0338,3.017751479,1.811388888,2.498014131
855,0,2.428571429,0.455,2.445054945,1.777571429,2.911464245
855,0,0.428571429,0.455,2.445054945,1.83,2.445054945
855,0,2.714285714,0.35,2.6,1.79,2.731182796
855,1,5,0.0319,2.959247649,1.689295919,2.521367521
855,1,0.285714286,0.234,2.7,1.6,2.959247649
855,0,18.42857143,0.164,3.048780488,1.819823529,2.692307692
855,0,0.071428571,0.14,2.928571429,1.826606061,3.048780488
855,0,0.428571429,0.3584,2.491629464,1.9,2.928571429
855,1,0.857142857,0.21144,3.121452894,1.59,3.423455056
855,0,0.142857143,6.32256,2.212078652,1.85,3.121452894
855,1,1.142857143,0.14589,2.743505381,1.854043457,2.927580894
856,1,5.714285714,0.11775,2.760084926,1.8,4.878048781
856,1,5.571428571,0.132,2.505681818,1.715,2.760084926
856,0,6.428571429,0.2255,2.810421286,1.796857143,2.505681818
856,0,0.285714286,0.19475,2.670089859,1.83,2.810421286
856,1,2,0.112,3.178571429,2.185,3.328290469
856,0,0.071428571,0.56,3.125,2.185,2.152466368
856,1,0.285714286,0.484,2.7,2.4425,3.125
856,0,0.071428571,0.14,5.178571429,2.2,3.225806452
856,1,1.428571429,0.14994,3.841536615,1.782981677,5.178571429
856,1,0.071428571,0.05533,3.976143141,1.7,2.152466368
856,0,0.571428571,0.2114,2.459791864,1.78,2.441040986
856,0,2.285714286,0.10218,2.544529262,1.722287654,2.459791864
856,0,0.142857143,1.09,2.711009174,1.69766,2.544529262
856,1,1,0.50182,2.451078076,1.641923077,2.800948283
856,1,6,0.81994,2.564090055,1.684022199,2.451078076
856,0,2.857142857,0.1381,3.01230992,1.68,1.982239137
856,0,3.857142857,0.032,3.125,1.682769231,3.01230992
856,0,12.28571429,0.34848,2.904040404,0.93,2.75
856,1,2.571428571,0.5291,2.598752599,1.82,2.904040404
856,0,3.142857143,0.254,2.653543307,1.855638889,2.598752599
856,0,2,1.64365,2.372767925,1.669694105,2.653543307
856,0,2.142857143,1.1528,2.784524636,2.36827623,2.372767925
856,0,0.071428571,0.1784,2.623318386,1.590226923,2.784524636
856,0,2.857142857,1.662,6.317689531,2.866,2.623318386
856,1,0.285714286,0.692,3.389450867,2.400687861,6.317689531
856,1,0.071428571,0.5291,2.598752599,1.95,3.389450867
856,0,0.071428571,0.692,3.389450867,2.329553575,2.598752599
856,1,2,0.21574,2.855288774,1.97,3.389450867
856,0,1.428571429,0.30639,5.695355593,3.794548581,2.855288774
856,1,0.142857143,0.00702,7.122507123,1.884409088,5.695355593
856,1,0.142857143,0.0325,4.769230769,1.76856,7.122507123
857,0,10.28571429,0.38473,3.028097627,1.685073688,2.775528316
857,0,2.714285714,3.85056,2.190071055,1.7884375,2.739784095
857,1,1.285714286,0.78753,2.298325143,1.764678679,3.418468767
857,0,1.857142857,0.41751,3.506502838,2.694752701,2.298325143
857,1,0.071428571,0.44467,2.441136123,1.662829739,2.07
857,1,0.857142857,0.17,2.505882353,1.720354545,2.441136123
857,0,7.714285714,0.1116,2.569892473,1.91,2.949438202
857,1,0.142857143,0.08448,2.511600379,2.45,2.511600379
857,1,0.071428571,0.16659,2.561858455,1.871938892,2.511600379
857,0,0.142857143,0.0863,3.916570104,1.469608334,2.561858455
857,1,2.428571429,1.04544,2.697428834,2.12,3.916570104
857,1,0.071428571,0.14868,2.582728007,1.95,2.697428834
857,0,0.142857143,0.23364,3.104776579,2.02,2.582728007
858,0,0.285714286,0.8064,3.75,2.7,2.931047099
858,0,1.857142857,0.3312,3.75,1.07,3.75
858,1,1,4.906,2.062780269,1.72,3.75
858,0,53.71428571,0.1196,3.612040134,2.552557143,2.915742794
859,1,0.857142857,0.8616,2.228412256,1.414610028,2.582743448
859,0,1.285714286,1.43298,2.453628104,1.787343578,2.333321836
859,0,3.857142857,0.4075,2.331288344,1.8108,2.256762816
859,0,0.285714286,0.18957,7.205781506,1.623024691,2.331288344
859,1,5.714285714,0.3591,2.689223058,1.846992481,7.205781506
859,0,4.857142857,1.05056,2.580052543,1.673863463,2.689223058
859,1,0.071428571,0.44927,2.677677121,1.827054555,2.665589661
859,1,1.428571429,1.2307,2.437637117,1.821986071,2.337535318
859,0,0.428571429,0.8587,3.006870851,2.329637825,2.437637117
859,0,0.285714286,0.62725,2.350737346,2.06,2.504156042
859,0,1.714285714,0.41378,2.849340229,1.79484702,2.350737346
859,1,1.857142857,0.40119,3.035967995,1.479034124,2.849340229
859,1,3.142857143,0.54506,2.792720068,1.775721939,3.035967995
859,1,1.571428571,1.445,2.509986159,2.09,3.225806452
859,0,1.571428571,0.55757,2.313610847,1.695001345,3.159159159
859,1,0.142857143,0.5238,2.41504391,1.95,2.544117003
859,0,0.285714286,0.4182,2.415112386,1.95,2.41504391
859,0,2,1.02829,2.492487528,1.721184783,2.415112386
859,0,0.071428571,0.66994,2.394244261,1.9,2.828358209
859,0,3.142857143,0.48915,2.688336911,1.654455688,3.310344828
859,0,0.142857143,1.60635,2.399850593,1.733848788,2.688336911
859,0,1.428571429,3.32741,2.540414316,1.67779414,2.522716404
859,1,0.071428571,0.52968,2.612898354,1.66,2.540414316
859,1,0.714285714,0.63792,2.563017306,1.73,2.499622414
859,0,0.071428571,2.17745,2.676066041,1.684209327,2.678571429
859,0,0.142857143,0.33675,2.672605791,1.79,2.676066041
859,1,0.142857143,0.16188,2.452433902,1.6,2.672605791
859,0,5,0.56,2.732142857,2.05,2.331420373
859,1,0.071428571,1.22045,3.494612643,1.81851735,2.732142857
859,1,0.142857143,1.1849,2.624694067,2.085294118,2.628314193
859,0,8.571428571,0.54525,2.448418157,1.36,2.624694067
860,0,0.071428571,0.03935,5.082592122,1.690513342,4.594921403
860,0,8.857142857,0.01117,4.476275739,1.25,7.785467128
860,1,26.28571429,0.09139,3.959404749,2.181423578,9.087550794
861,1,0.142857143,0.12198,2.664371208,1.77,2.629032258
861,1,7.571428571,0.01947,3.441191577,1.7,3.434399118
861,1,7.857142857,0.3382,3.459491425,2.733394441,3.441191577
861,0,3.571428571,0.2538,2.935382191,1.787084318,3.459491425
861,1,1,0.11908,3.123950286,1.780090695,2.935382191
862,1,1.571428571,0.6401,3.14700828,1.807548821,3.283333333
862,0,11.57142857,0.17762,3.299178021,1.809602522,2.598828697
862,0,40,2.68,2.429104478,1.845,4.186376537
863,1,30.42857143,0.68285,4.643772424,3.893518489,5.08360968
863,1,7.571428571,0.31981,4.684031144,3.050852068,4.643772424
863,0,0.285714286,0.81559,4.778136073,3.256384309,4.684031144
863,0,0.285714286,0.76428,4.607604543,3.900778511,4.778136073
863,0,3.714285714,0.44366,4.411035478,2.803471162,4.607604543
863,0,2,1.26351,4.567435161,3.456391692,4.411035478
863,1,2.857142857,1.1724,4.516376663,3.505761088,4.567435161
863,1,2.285714286,0.3832,3.669102297,2.648698327,4.516376663
863,0,0.571428571,0.98308,4.259571958,2.969880986,3.669102297
863,1,0.071428571,0.91271,4.687688313,3.908173525,4.259571958
863,1,3,1.08774,4.278595988,2.843802563,4.687688313
863,1,1,0.62537,4.680429186,3.770669524,1.649913545
863,0,0.285714286,0.10208,3.242554859,2.47,4.680429186
863,1,0.857142857,0.3703,4.156089657,2.815929631,3.242554859
863,0,1.142857143,1.49961,4.464494102,3.118535494,4.156089657
863,0,1.571428571,0.23369,4.341221276,2.858587873,4.464494102
863,0,0.571428571,0.19844,4.24309615,2.751630216,4.341221276
863,1,0.714285714,0.76503,4.524005595,3.914888959,4.24309615
863,0,1.714285714,0.07428,4.9273021,2,4.524005595
864,1,4.142857143,0.16433,3.073693178,1.810903061,3.076480736
864,1,21.14285714,0.38955,2.82505455,1.885440893,3.118829289
864,1,4.428571429,0.56612,3.011728962,1.925860242,2.82505455
865,0,43.14285714,0.11157,2.455857309,1.620526015,2.726876091
865,0,38,0.11244,3.379580221,1.899625,3.473227207
865,1,1.714285714,0.11244,3.112771256,1.98,3.379580221
865,1,3.142857143,0.16522,3.298632127,1.884537437,3.112771256
866,0,26.85714286,0.40186,2.518538795,1.752158961,2.4
866,0,12,0.28645,2.115133531,1.776791543,2.518538795
866,0,0.571428571,0.10212,2.546024285,1.72,2.115133531
866,1,2.142857143,0.05696,3.072331461,1.457905,2.619647355
866,1,14.85714286,0.0314,3.184713376,1.727305115,3.072331461
866,1,4.428571429,0.60352,2.487075822,1.857902969,3.032967033
866,0,0.071428571,0.39474,3.021583827,1.782694938,2.487075822
866,0,0.071428571,0.05696,2.791432584,1.95,3.021583827
866,0,1.857142857,0.03944,4.764198783,1.865040568,2.743484225
866,0,1.428571429,0.15864,2.496217852,1.88,3.859864782
866,0,0.428571429,0.43365,2.383258388,1.593496694,2.768342644
866,0,1.142857143,0.1152,3.385416667,2.45,2.383258388
866,1,0.428571429,0.3759,2.768342644,2.3,3.385416667
866,0,0.142857143,0.067,2.537313433,1.851196428,2.768342644
866,0,0.142857143,0.10948,3.105590062,1.92,2.537313433
867,1,5.142857143,0.7751,2.681266933,1.843049866,2.754098361
867,0,0.428571429,0.55366,2.398132428,1.5403125,3.142972049
867,1,3.857142857,0.32207,2.704381035,1.725672369,2.259003274
867,1,3.142857143,1.37736,2.38673985,1.625360109,3.514155425
867,1,0.285714286,0.2065,2.663438257,1.75,2.472697591
867,0,0.071428571,0.44648,2.332019351,1.72387565,2.324324324
867,0,1.857142857,0.52326,2.352941177,1.7,2.358582844
867,0,3.142857143,0.244,2.868852459,2,2.352941177
867,1,0.142857143,0.1424,2.837078652,1.877598315,2.868852459
867,0,4.857142857,0.04217,4.861275789,1.9,2.837078652
868,0,37.42857143,0.19967,2.398958281,1.63538188,2.810808413
868,0,3.428571429,0.4772,2.445305951,1.740821174,2.5
869,1,11.42857143,0.0582,4.518900344,1.769075601,4.038734058
870,0,29.71428571,0.168,2.410714286,1.728,2.526994359
870,0,3.142857143,0.08672,2.859778598,1.583,2.410714286
870,0,3.857142857,0.336,4.464285714,2.47,2.859778598
870,0,4.142857143,0.33881,2.411971311,1.780414687,4.464285714
870,1,0.071428571,0.028,5.857142857,2.47,2.411971311
870,1,1.142857143,0.0223,2.914798206,1.60142857,5.857142857
870,1,2,0.056,2.767857143,1.717259259,2.914798206
870,1,4.857142857,0.11881,2.356703981,1.782608695,2.767857143
870,1,4.142857143,0.90736,2.99440134,2.460547523,2.356703981
870,1,1,0.80344,2.490851837,1.684595137,2.99440134
870,0,4,0.08475,2.536873156,1.689111112,2.490851837
870,1,6.571428571,0.085,3.764705882,2.1775,2.536873156
870,1,10.42857143,0.1695,2.359882006,1.689111111,3.764705882
870,1,4.571428571,0.19912,2.410606669,1.625354285,2.359882006
870,1,0.428571429,0.52711,2.246210468,1.661977955,2.410606669
870,1,0.714285714,0.056,2.678571429,1.653787209,2.246210468
870,1,1,0.17,2.470588235,1.720354545,5.857142857
870,0,6.428571429,0.085,2.6,1.5789,2.470588235
870,0,2.857142857,0.17,2.588235294,1.788346667,2.6
870,0,2.571428571,0.085,3.235294118,1.788346667,2.588235294
870,1,4.285714286,0.085,3.235294118,1.610358824,3.235294118
870,0,0.142857143,0.03146,3.782581055,1.821274711,3.235294118
870,1,0.571428571,0.11583,3.395061728,1.819887097,3.782581055
870,1,4.428571429,0.2392,3.252508361,2.535279412,3.395061728
871,1,0.428571429,0.2525,2.772277228,1.9,4.389312977
871,0,4.714285714,0.23328,2.752057613,1.83,3.472222222
871,0,6,0.67,2.985074627,1.7812,2.907742013
872,0,0.071428571,0.10103,2.969415025,1.603583094,3.713330858
872,0,8.142857143,0.02808,6.766381766,1.59,4.105571848
872,1,2.285714286,0.08424,4.273504274,1.59,6.766381766
873,0,1.857142857,2.60941,2.354172016,1.841514784,2.409672487
873,1,0.285714286,2.53575,2.275697525,1.848716035,2.354172016
873,0,0.571428571,13.8803,2.708118701,1.843236918,2.216546833
873,1,0.571428571,0.03942,2.404870624,1.825824455,2.413953488
873,0,1.285714286,0.01275,4,2.458073773,2.404870624
873,0,12.71428571,0.1851,2.212857915,1.803614263,4
873,0,1.285714286,3.02734,2.247104719,1.829538734,2.212857915
873,0,4,0.30254,2.450254512,1.785281097,2.247104719
874,1,1.857142857,1.05628,2.94999432,2.682762286,5.603842635
874,1,3.571428571,0.57408,5.530588071,3.963790323,2.464788732
874,1,1,0.4655,2.688335124,1.090787448,5.530588071
874,0,1.142857143,0.5874,2.451481103,1.727395301,2.688335124
874,0,0.071428571,0.4564,3.247151621,2.29,2.451481103
875,0,7.714285714,0.1296,3.009259259,1.72,3
875,0,0.285714286,0.18,2.708333333,1.753333333,3.009259259
875,1,7.714285714,0.77408,2.637970236,1.776321827,2.708333333
875,1,40,0.849,3.003533569,2.216666667,2.637970236
875,0,18.14285714,0.6226,3.074204947,2.216666667,1.95
875,0,0.714285714,0.3158,3.799873338,2.9539,3.074204947
875,0,0.285714286,0.283,2.699646643,2.21,3.799873338
875,0,0.071428571,0.3962,2.699646643,2.21,2.699646643
876,0,3.142857143,0.0348,5.603448276,2.512727273,4.258241758
876,0,4.142857143,0.11648,4.481456044,3,5.603448276
876,1,1.285714286,0.19069,2.622056741,1.743361103,4.78021978
877,0,1.714285714,1.25158,2.580338452,1.833075073,3.780718337
878,1,0.142857143,0.85663,2.420531618,1.735219024,2.253737907
878,0,22.42857143,0.327,2.889908257,1.859776471,3.31697159
878,0,10,0.53456,3.210116732,2.453216103,2.835336919
879,0,0.071428571,0.366,3.196721312,2.2,2.449716349
879,1,0.857142857,1.0955,2.076677316,1.7525,3.641975309
879,0,0.071428571,0.60056,2.43372852,1.773363616,3.07677761
880,0,10.85714286,0.0712,5.126404494,1.79,3.611111111
881,0,18.57142857,0.3348,2.47311828,1.7,4.499196572
881,0,16.28571429,0.18636,2.468340846,1.765918477,2.47311828
881,0,55.14285714,0.23319,2.675715082,1.971467539,2.468340846
881,0,6.857142857,0.24529,3.34502018,1.833450254,2.675715082
881,0,0.714285714,1.17537,2.45003701,1.974482759,3.34502018
882,0,1,0.0388,4.845360825,1.443097938,3.65113456
882,0,5,0.03185,4.270015699,1.443601256,4.845360825
882,1,5.714285714,0.09521,2.640478941,1.861038998,4.270015699
882,0,16.57142857,0.07024,5.737471526,3.225,2.640478941
882,1,4.714285714,0.414,2.985507246,1.670237288,5.737471526
882,0,6.714285714,0.90524,4.249038929,1.655197848,2.985507246
882,0,3,0.1503,5.522288756,3.6,4.249038929
882,1,3.285714286,0.004,5,1.988375,5.522288756
882,1,2.142857143,0.07515,5.522288756,3.6,5
882,0,12,0.09061,4.966339256,3.360454546,5.522288756
882,1,6.857142857,0.36244,5.242246993,2.99,4.966339256
883,0,6,0.0811,2.681874229,1.758323058,2.6629681
883,0,6.714285714,0.1329,3.085026336,1.750737397,2.737676056
883,0,9.285714286,0.09075,3.404958678,1.94,3.085026336
884,0,16.14285714,0.037,6.243243243,1.625716216,5.646992055
885,0,4.714285714,0.05768,5.755894591,2.526428571,2.754098361
885,0,0.071428571,0.15698,3.153267932,1.663729138,6.666666667
886,0,9.857142857,0.0282,2.411347518,1.820035713,3.125593768
886,1,18.28571429,0.16254,2.682416636,1.846551092,2.95035461
887,1,2.714285714,0.01322,6.051437216,1.69,6.051437216
887,1,2.714285714,0.00952,6.827731092,1.923056723,3.369763206
887,0,0.714285714,0.00964,8.298755187,1.73,4.478935698
887,0,1,0.04964,2.961321515,1.625922643,8.298755187
887,1,0.071428571,0.04408,5.558076225,1.30357078,5.714285714
887,0,1.857142857,0.222,2.64954955,1.764412432,3.370786517
887,1,2,0.051,4.705882353,1.94,3.742102705
888,0,0.071428571,12,1.98,1.663,5.575268817
888,0,0.142857143,0.06538,4.60385439,1.786531248,5.575268817
888,0,2.571428571,0.18615,3.658340048,1.766990263,4.60385439
888,1,11.71428571,0.2392,3.678929766,2.47228125,3.620564808
888,1,0.071428571,0.0264,3.598484849,1.85138889,3.177257525
888,1,15.71428571,0.39379,2.684171767,2.007517306,3.50631136
888,1,7.285714286,0.09928,3.213134569,2.008259468,2.684171767
888,1,1.142857143,1.49185,2.083319369,1.700612229,3.213134569
888,0,4.428571429,0.20512,3.042121685,1.82844958,3.141614306
888,1,2.857142857,0.0825,3.636363636,1.661833333,3.498385361
888,1,7.428571429,0.23445,3.305608872,2.470214,3.333333333
888,0,4.285714286,0.21168,2.763605442,1.874142857,3.305608872
888,0,2.857142857,0.4564,3.380039439,2.458428571,2.763605442
888,0,4,0.13632,2.992957747,1.633203846,3.380039439
889,1,9.714285714,0.4898,2.962025317,1.640967946,4.493865031
889,1,2.571428571,0.30781,2.59900588,1.795027632,3.588403042
889,1,1,0.05696,3.511235955,1.601018518,3.461678611
889,0,17.28571429,0.05268,3.891419894,1.726379334,2.909047732
890,0,6.142857143,0.144,3.645833333,1.83,4.665046859
890,0,10,0.25047,3.772906935,1.92,3.5
890,0,18.28571429,0.13915,2.587136184,1.791422917,3.772906935
891,0,9.571428571,0.05391,5.31441291,1.836321647,3.271194844
891,0,20,0.00929,6.781485468,1.731916039,5.31441291
891,0,15.57142857,0.12702,3.070382617,1.64,4.214123007
891,0,10.85714286,1.411,2.356484763,1.683,3.070382617
891,0,0.071428571,1.411,2.356484763,1.59,2.356484763
891,1,6,2.117,2.354747284,1.89,2.356484763
892,0,25.42857143,0.25339,2.542128734,1.762230159,2.499255414
892,0,53.57142857,0.23169,3.432388105,2.29041521,2.542128734
892,0,6.857142857,0.15026,3.274324504,1.786598472,3.432388105
892,1,0.428571429,0.15069,3.202601367,1.783417612,3.274324504
892,0,4,0.06433,3.730763252,1.843939064,3.202601367
893,0,0.714285714,0.45648,2.342928496,1.717381704,3.477218225
893,0,6.285714286,0.33608,2.408652702,1.394257793,2.5
893,0,1.142857143,1.26026,2.228905147,1.770900641,2.408652702
893,0,28.42857143,0.1972,2.95,1.67,2.228905147
893,0,14.42857143,0.5238,3.006872852,2.043666667,2.95
893,0,0.071428571,0.525,2.4,1.647266667,3.006872852
894,0,8.714285714,0.09904,1.958804523,1.77,2.7169824
895,0,14.28571429,0.09822,3.018631643,1.813334352,2.545081482
895,1,2.142857143,0.08806,2.838973427,1.760977742,2.934931507
895,0,0.071428571,0.02819,2.999290529,1.577492018,2.838973427
895,0,5.142857143,0.26016,2.421586716,1.55,2.949551223
895,0,9.857142857,0.85865,2.33680778,1.820862367,2.624797175
895,0,13.57142857,0.2106,2.35042735,1.689970588,2.33680778
895,0,3,0.171,3.198830409,2.318,2.868852459
895,1,0.428571429,0.016,3,1.764020831,3.198830409
895,0,8.571428571,0.3915,2.950191571,1.577215604,3
895,0,24.85714286,0.16624,3.037776708,1.79143386,2.950191571
896,0,3.285714286,0.71268,2.243643711,1.701062996,2.362669817
896,0,0.428571429,0.1104,2.739130435,1.818444445,2.243643711
896,0,5.571428571,0.9755,2.248846745,1.771,2.739130435
896,0,6.857142857,2.7744,2.144463668,1.666853772,2.248846745
896,0,0.071428571,0.19008,2.613636364,1.64023913,2.144463668
