"ConsumerId","ChoiceSetId","AlternativeIdInSet","Choice","Brand","Size","Storage","Ram","Battery","Price"
72,1074,2,0,"iPad","sz9inch","st16gb","r4gb","b7h","p399"
72,1074,3,1,"Surface","sz7inch","st64gb","r1gb","b9h","p199"
72,1075,1,0,"Kindle","sz7inch","st16gb","r1gb","b9h","p199"
72,1075,2,1,"Surface","sz8inch","st128gb","r2gb","b7h","p169"
72,1075,3,0,"iPad","sz8inch","st64gb","r4gb","b8h","p299"
72,1076,1,0,"Galaxy","sz10inch","st32gb","r1gb","b7h","p499"
72,1076,2,1,"Nexus","sz10inch","st64gb","r4gb","b9h","p199"
72,1076,3,0,"Kindle","sz9inch","st64gb","r2gb","b8h","p499"
72,1077,1,1,"Surface","sz9inch","st128gb","r4gb","b8h","p169"
72,1077,2,0,"Nexus","sz7inch","st32gb","r2gb","b9h","p399"
72,1077,3,0,"Galaxy","sz8inch","st64gb","r1gb","b7h","p499"
72,1078,1,0,"Nexus","sz8inch","st32gb","r4gb","b7h","p169"
72,1078,2,0,"Galaxy","sz9inch","st64gb","r1gb","b8h","p169"
72,1078,3,1,"Surface","sz10inch","st16gb","r2gb","b9h","p169"
72,1079,1,1,"Kindle","sz7inch","st32gb","r1gb","b9h","p169"
72,1079,2,0,"iPad","sz7inch","st64gb","r2gb","b8h","p499"
72,1079,3,0,"Galaxy","sz7inch","st32gb","r1gb","b9h","p199"
72,1080,1,0,"iPad","sz8inch","st128gb","r1gb","b7h","p399"
72,1080,2,1,"iPad","sz7inch","st64gb","r2gb","b8h","p399"
72,1080,3,0,"iPad","sz9inch","st32gb","r4gb","b9h","p399"
73,1081,1,0,"iPad","sz9inch","st128gb","r1gb","b9h","p169"
73,1081,2,0,"Galaxy","sz7inch","st128gb","r2gb","b8h","p199"
73,1081,3,1,"Kindle","sz10inch","st64gb","r4gb","b7h","p169"
73,1082,1,0,"Galaxy","sz9inch","st32gb","r4gb","b7h","p499"
73,1082,2,1,"Surface","sz8inch","st128gb","r1gb","b9h","p399"
73,1082,3,0,"Surface","sz8inch","st16gb","r2gb","b8h","p299"
73,1083,1,1,"iPad","sz10inch","st64gb","r2gb","b7h","p169"
73,1083,2,0,"Nexus","sz7inch","st64gb","r1gb","b9h","p299"
73,1083,3,0,"Nexus","sz8inch","st16gb","r4gb","b8h","p169"
73,1084,1,0,"Surface","sz7inch","st32gb","r4gb","b8h","p499"
73,1084,2,0,"Kindle","sz10inch","st128gb","r1gb","b7h","p399"
73,1084,3,1,"Galaxy","sz8inch","st16gb","r2gb","b9h","p199"
73,1085,1,0,"iPad","sz9inch","st16gb","r1gb","b8h","p499"
73,1085,2,0,"Galaxy","sz7inch","st64gb","r2gb","b7h","p169"
73,1085,3,1,"iPad","sz10inch","st128gb","r4gb","b9h","p199"
73,1086,1,0,"Kindle","sz8inch","st128gb","r4gb","b7h","p399"
73,1086,2,1,"Kindle","sz9inch","st32gb","r2gb","b9h","p299"
73,1086,3,0,"Nexus","sz7inch","st16gb","r1gb","b8h","p299"
73,1087,1,1,"Galaxy","sz10inch","st32gb","r4gb","b8h","p169"
73,1087,2,0,"Surface","sz7inch","st64gb","r1gb","b9h","p299"
73,1087,3,0,"Nexus","sz10inch","st128gb","r2gb","b7h","p199"
73,1088,1,1,"iPad","sz9inch","st16gb","r1gb","b7h","p399"
73,1088,2,0,"Surface","sz9inch","st64gb","r2gb","b8h","p499"
73,1088,3,0,"Galaxy","sz8inch","st32gb","r4gb","b9h","p499"
73,1089,1,1,"Galaxy","sz8inch","st128gb","r1gb","b8h","p169"
73,1089,2,0,"iPad","sz7inch","st16gb","r2gb","b7h","p199"
73,1089,3,0,"Surface","sz9inch","st128gb","r4gb","b9h","p299"
73,1090,1,0,"Kindle","sz10inch","st64gb","r4gb","b8h","p399"
73,1090,2,1,"iPad","sz7inch","st64gb","r2gb","b7h","p199"
73,1090,3,0,"Kindle","sz9inch","st32gb","r1gb","b9h","p169"
73,1091,1,1,"Surface","sz8inch","st32gb","r1gb","b7h","p169"
73,1091,2,0,"Nexus","sz8inch","st128gb","r1gb","b9h","p499"
73,1091,3,0,"Nexus","sz10inch","st16gb","r4gb","b8h","p399"
73,1092,1,1,"Kindle","sz10inch","st64gb","r4gb","b8h","p199"
73,1092,2,0,"Nexus","sz9inch","st32gb","r2gb","b9h","p299"
73,1092,3,0,"Galaxy","sz7inch","st16gb","r2gb","b7h","p299"
73,1093,1,1,"Nexus","sz8inch","st32gb","r4gb","b7h","p169"
73,1093,2,0,"Galaxy","sz9inch","st64gb","r1gb","b8h","p169"
73,1093,3,0,"Surface","sz10inch","st16gb","r2gb","b9h","p169"
73,1094,1,1,"Kindle","sz7inch","st32gb","r1gb","b9h","p169"
73,1094,2,0,"iPad","sz7inch","st64gb","r2gb","b8h","p499"
73,1094,3,0,"Galaxy","sz7inch","st32gb","r1gb","b9h","p199"
73,1095,1,0,"iPad","sz8inch","st128gb","r1gb","b7h","p399"
73,1095,2,1,"iPad","sz7inch","st64gb","r2gb","b8h","p399"
73,1095,3,0,"iPad","sz9inch","st32gb","r4gb","b9h","p399"
74,1096,1,0,"Surface","sz7inch","st128gb","r4gb","b9h","p399"
74,1096,2,1,"iPad","sz9inch","st32gb","r1gb","b7h","p169"
74,1096,3,0,"Nexus","sz8inch","st64gb","r2gb","b8h","p169"
74,1097,1,0,"Kindle","sz8inch","st64gb","r2gb","b9h","p499"
74,1097,2,0,"Surface","sz9inch","st16gb","r1gb","b8h","p199"
74,1097,3,1,"Kindle","sz7inch","st64gb","r4gb","b7h","p299"
74,1098,1,1,"Galaxy","sz7inch","st128gb","r2gb","b9h","p299"
74,1098,2,0,"Nexus","sz8inch","st32gb","r4gb","b7h","p199"
74,1098,3,0,"Surface","sz10inch","st16gb","r1gb","b8h","p499"
74,1099,1,0,"Nexus","sz9inch","st16gb","r4gb","b7h","p399"
74,1099,2,1,"iPad","sz7inch","st16gb","r2gb","b9h","p169"
74,1099,3,0,"iPad","sz10inch","st32gb","r1gb","b8h","p399"
74,1100,1,1,"Nexus","sz10inch","st128gb","r2gb","b9h","p169"
74,1100,2,0,"Kindle","sz8inch","st32gb","r4gb","b8h","p199"
74,1100,3,0,"Galaxy","sz9inch","st64gb","r1gb","b7h","p299"
74,1101,1,0,"Kindle","sz7inch","st128gb","r4gb","b7h","p499"
74,1101,2,1,"iPad","sz8inch","st128gb","r1gb","b8h","p399"
74,1101,3,0,"Surface","sz9inch","st32gb","r2gb","b9h","p499"
74,1102,1,0,"Galaxy","sz10inch","st16gb","r1gb","b8h","p199"
74,1102,2,1,"iPad","sz8inch","st32gb","r2gb","b7h","p399"
74,1102,3,0,"Surface","sz9inch","st64gb","r4gb","b9h","p169"
74,1103,1,0,"Nexus","sz7inch","st16gb","r4gb","b9h","p169"
74,1103,2,0,"Galaxy","sz10inch","st32gb","r2gb","b7h","p299"
74,1103,3,1,"Kindle","sz7inch","st128gb","r1gb","b8h","p299"
74,1104,1,0,"Nexus","sz10inch","st128gb","r2gb","b8h","p499"
74,1104,2,1,"iPad","sz9inch","st16gb","r4gb","b7h","p399"
74,1104,3,0,"Surface","sz7inch","st64gb","r1gb","b9h","p199"
74,1105,1,0,"Kindle","sz7inch","st16gb","r1gb","b9h","p199"
74,1105,2,0,"Surface","sz8inch","st128gb","r2gb","b7h","p169"
74,1105,3,1,"iPad","sz8inch","st64gb","r4gb","b8h","p299"
74,1106,1,0,"Galaxy","sz10inch","st32gb","r1gb","b7h","p499"
74,1106,2,1,"Nexus","sz10inch","st64gb","r4gb","b9h","p199"
74,1106,3,0,"Kindle","sz9inch","st64gb","r2gb","b8h","p499"
74,1107,1,0,"Surface","sz9inch","st128gb","r4gb","b8h","p169"
74,1107,2,0,"Nexus","sz7inch","st32gb","r2gb","b9h","p399"
74,1107,3,1,"Galaxy","sz8inch","st64gb","r1gb","b7h","p499"
74,1108,1,0,"Nexus","sz8inch","st32gb","r4gb","b7h","p169"
74,1108,2,1,"Galaxy","sz9inch","st64gb","r1gb","b8h","p169"
74,1108,3,0,"Surface","sz10inch","st16gb","r2gb","b9h","p169"
74,1109,1,0,"Kindle","sz7inch","st32gb","r1gb","b9h","p169"
74,1109,2,1,"iPad","sz7inch","st64gb","r2gb","b8h","p499"
74,1109,3,0,"Galaxy","sz7inch","st32gb","r1gb","b9h","p199"
74,1110,1,1,"iPad","sz8inch","st128gb","r1gb","b7h","p399"
74,1110,2,0,"iPad","sz7inch","st64gb","r2gb","b8h","p399"
74,1110,3,0,"iPad","sz9inch","st32gb","r4gb","b9h","p399"
75,1111,1,1,"iPad","sz9inch","st128gb","r1gb","b9h","p169"
75,1111,2,0,"Galaxy","sz7inch","st128gb","r2gb","b8h","p199"
75,1111,3,0,"Kindle","sz10inch","st64gb","r4gb","b7h","p169"
75,1112,1,0,"Galaxy","sz9inch","st32gb","r4gb","b7h","p499"
75,1112,2,0,"Surface","sz8inch","st128gb","r1gb","b9h","p399"
75,1112,3,1,"Surface","sz8inch","st16gb","r2gb","b8h","p299"
75,1113,1,0,"iPad","sz10inch","st64gb","r2gb","b7h","p169"
75,1113,2,0,"Nexus","sz7inch","st64gb","r1gb","b9h","p299"
75,1113,3,1,"Nexus","sz8inch","st16gb","r4gb","b8h","p169"
75,1114,1,0,"Surface","sz7inch","st32gb","r4gb","b8h","p499"
75,1114,2,0,"Kindle","sz10inch","st128gb","r1gb","b7h","p399"
75,1114,3,1,"Galaxy","sz8inch","st16gb","r2gb","b9h","p199"
75,1115,1,0,"iPad","sz9inch","st16gb","r1gb","b8h","p499"
75,1115,2,0,"Galaxy","sz7inch","st64gb","r2gb","b7h","p169"
75,1115,3,1,"iPad","sz10inch","st128gb","r4gb","b9h","p199"
75,1116,1,0,"Kindle","sz8inch","st128gb","r4gb","b7h","p399"
75,1116,2,1,"Kindle","sz9inch","st32gb","r2gb","b9h","p299"
75,1116,3,0,"Nexus","sz7inch","st16gb","r1gb","b8h","p299"
75,1117,1,1,"Galaxy","sz10inch","st32gb","r4gb","b8h","p169"
75,1117,2,0,"Surface","sz7inch","st64gb","r1gb","b9h","p299"
75,1117,3,0,"Nexus","sz10inch","st128gb","r2gb","b7h","p199"
75,1118,1,1,"iPad","sz9inch","st16gb","r1gb","b7h","p399"
75,1118,2,0,"Surface","sz9inch","st64gb","r2gb","b8h","p499"
75,1118,3,0,"Galaxy","sz8inch","st32gb","r4gb","b9h","p499"
75,1119,1,1,"Galaxy","sz8inch","st128gb","r1gb","b8h","p169"
75,1119,2,0,"iPad","sz7inch","st16gb","r2gb","b7h","p199"
75,1119,3,0,"Surface","sz9inch","st128gb","r4gb","b9h","p299"
75,1120,1,0,"Kindle","sz10inch","st64gb","r4gb","b8h","p399"
75,1120,2,0,"iPad","sz7inch","st64gb","r2gb","b7h","p199"
75,1120,3,1,"Kindle","sz9inch","st32gb","r1gb","b9h","p169"
75,1121,1,1,"Surface","sz8inch","st32gb","r1gb","b7h","p169"
75,1121,2,0,"Nexus","sz8inch","st128gb","r1gb","b9h","p499"
75,1121,3,0,"Nexus","sz10inch","st16gb","r4gb","b8h","p399"
75,1122,1,1,"Kindle","sz10inch","st64gb","r4gb","b8h","p199"
75,1122,2,0,"Nexus","sz9inch","st32gb","r2gb","b9h","p299"
75,1122,3,0,"Galaxy","sz7inch","st16gb","r2gb","b7h","p299"
75,1123,1,0,"Nexus","sz8inch","st32gb","r4gb","b7h","p169"
75,1123,2,1,"Galaxy","sz9inch","st64gb","r1gb","b8h","p169"
75,1123,3,0,"Surface","sz10inch","st16gb","r2gb","b9h","p169"
75,1124,1,1,"Kindle","sz7inch","st32gb","r1gb","b9h","p169"
75,1124,2,0,"iPad","sz7inch","st64gb","r2gb","b8h","p499"
75,1124,3,0,"Galaxy","sz7inch","st32gb","r1gb","b9h","p199"
75,1125,1,1,"iPad","sz8inch","st128gb","r1gb","b7h","p399"
75,1125,2,0,"iPad","sz7inch","st64gb","r2gb","b8h","p399"
75,1125,3,0,"iPad","sz9inch","st32gb","r4gb","b9h","p399"
76,1126,1,1,"Kindle","sz7inch","st16gb","r4gb","b7h","p169"
76,1126,2,0,"Nexus","sz8inch","st64gb","r1gb","b8h","p399"
76,1126,3,0,"Surface","sz10inch","st32gb","r2gb","b9h","p499"
76,1127,1,0,"Nexus","sz7inch","st32gb","r1gb","b8h","p499"
76,1127,2,0,"Galaxy","sz9inch","st128gb","r2gb","b7h","p199"
76,1127,3,1,"iPad","sz8inch","st128gb","r4gb","b9h","p299"
76,1128,1,1,"iPad","sz9inch","st16gb","r1gb","b9h","p169"
76,1128,2,0,"Kindle","sz8inch","st32gb","r2gb","b7h","p499"
76,1128,3,0,"Surface","sz10inch","st64gb","r4gb","b8h","p299"
76,1129,1,0,"Galaxy","sz9inch","st16gb","r4gb","b7h","p399"
76,1129,2,1,"Kindle","sz10inch","st64gb","r1gb","b9h","p199"
76,1129,3,0,"Surface","sz7inch","st128gb","r2gb","b8h","p199"
76,1130,1,0,"iPad","sz10inch","st32gb","r1gb","b8h","p169"
76,1130,2,1,"Nexus","sz9inch","st128gb","r4gb","b7h","p299"
76,1130,3,0,"Galaxy","sz7inch","st16gb","r2gb","b9h","p399"
76,1131,1,0,"Surface","sz8inch","st64gb","r4gb","b7h","p399"
76,1131,2,0,"Galaxy","sz10inch","st16gb","r1gb","b9h","p199"
76,1131,3,1,"iPad","sz7inch","st128gb","r2gb","b8h","p299"
76,1132,1,0,"Nexus","sz8inch","st64gb","r2gb","b8h","p169"
76,1132,2,0,"Kindle","sz9inch","st128gb","r1gb","b9h","p499"
76,1132,3,1,"Surface","sz9inch","st32gb","r4gb","b7h","p199"
76,1133,1,0,"Nexus","sz8inch","st16gb","r2gb","b8h","p169"
76,1133,2,0,"iPad","sz7inch","st32gb","r4gb","b9h","p399"
76,1133,3,1,"Galaxy","sz10inch","st32gb","r1gb","b7h","p299"
76,1134,1,0,"Kindle","sz9inch","st16gb","r2gb","b8h","p299"
76,1134,2,0,"iPad","sz7inch","st64gb","r4gb","b7h","p499"
76,1134,3,1,"Galaxy","sz10inch","st128gb","r1gb","b8h","p399"
76,1135,1,0,"Nexus","sz9inch","st32gb","r4gb","b9h","p199"
76,1135,2,1,"Surface","sz10inch","st64gb","r2gb","b9h","p169"
76,1135,3,0,"Surface","sz8inch","st16gb","r1gb","b7h","p199"
76,1136,1,0,"Kindle","sz10inch","st64gb","r2gb","b7h","p299"
76,1136,2,0,"Galaxy","sz8inch","st32gb","r4gb","b8h","p499"
76,1136,3,1,"Kindle","sz7inch","st128gb","r1gb","b7h","p169"
76,1137,1,0,"iPad","sz8inch","st128gb","r2gb","b9h","p499"
76,1137,2,0,"Galaxy","sz9inch","st64gb","r1gb","b8h","p399"
76,1137,3,1,"Nexus","sz10inch","st128gb","r4gb","b9h","p399"
76,1138,1,0,"Nexus","sz8inch","st32gb","r4gb","b7h","p169"
76,1138,2,1,"Galaxy","sz9inch","st64gb","r1gb","b8h","p169"
76,1138,3,0,"Surface","sz10inch","st16gb","r2gb","b9h","p169"
76,1139,1,1,"Kindle","sz7inch","st32gb","r1gb","b9h","p169"
76,1139,2,0,"iPad","sz7inch","st64gb","r2gb","b8h","p499"
76,1139,3,0,"Galaxy","sz7inch","st32gb","r1gb","b9h","p199"
76,1140,1,0,"iPad","sz8inch","st128gb","r1gb","b7h","p399"
76,1140,2,1,"iPad","sz7inch","st64gb","r2gb","b8h","p399"
76,1140,3,0,"iPad","sz9inch","st32gb","r4gb","b9h","p399"
77,1141,1,0,"Kindle","sz9inch","st32gb","r2gb","b7h","p399"
77,1141,2,1,"iPad","sz8inch","st16gb","r1gb","b9h","p299"
77,1141,3,0,"Galaxy","sz10inch","st64gb","r4gb","b8h","p299"
77,1142,1,0,"Nexus","sz7inch","st16gb","r1gb","b7h","p199"
77,1142,2,1,"iPad","sz10inch","st128gb","r4gb","b9h","p499"
77,1142,3,0,"Kindle","sz7inch","st32gb","r2gb","b8h","p169"
77,1143,1,0,"Kindle","sz8inch","st16gb","r2gb","b7h","p399"
77,1143,2,1,"Nexus","sz9inch","st128gb","r1gb","b8h","p199"
77,1143,3,0,"Surface","sz8inch","st16gb","r4gb","b9h","p299"
77,1144,1,0,"Surface","sz10inch","st64gb","r2gb","b7h","p169"
77,1144,2,1,"iPad","sz7inch","st128gb","r4gb","b7h","p199"
77,1144,3,0,"Galaxy","sz9inch","st32gb","r1gb","b9h","p169"
77,1145,1,0,"Galaxy","sz9inch","st16gb","r2gb","b8h","p299"
77,1145,2,1,"Nexus","sz7inch","st64gb","r1gb","b8h","p499"
77,1145,3,0,"Kindle","sz10inch","st32gb","r4gb","b7h","p169"
77,1146,1,0,"Surface","sz8inch","st128gb","r1gb","b9h","p399"
77,1146,2,0,"Nexus","sz9inch","st128gb","r4gb","b8h","p299"
77,1146,3,1,"iPad","sz7inch","st64gb","r2gb","b7h","p199"
77,1147,1,0,"Nexus","sz8inch","st16gb","r2gb","b9h","p399"
77,1147,2,0,"Galaxy","sz7inch","st32gb","r1gb","b8h","p299"
77,1147,3,1,"Surface","sz10inch","st32gb","r4gb","b8h","p499"
77,1148,1,0,"Surface","sz9inch","st128gb","r1gb","b7h","p169"
77,1148,2,1,"iPad","sz8inch","st128gb","r2gb","b9h","p199"
77,1148,3,0,"Kindle","sz9inch","st64gb","r1gb","b9h","p399"
77,1149,1,0,"Kindle","sz10inch","st128gb","r2gb","b9h","p199"
77,1149,2,0,"Galaxy","sz8inch","st16gb","r4gb","b7h","p499"
77,1149,3,1,"Surface","sz10inch","st16gb","r4gb","b8h","p399"
77,1150,1,0,"Galaxy","sz7inch","st16gb","r2gb","b9h","p499"
77,1150,2,1,"iPad","sz8inch","st32gb","r4gb","b7h","p169"
77,1150,3,0,"Nexus","sz9inch","st64gb","r2gb","b8h","p199"
77,1151,1,1,"Nexus","sz8inch","st64gb","r1gb","b7h","p169"
77,1151,2,0,"Surface","sz7inch","st32gb","r4gb","b9h","p499"
77,1151,3,0,"Kindle","sz10inch","st32gb","r1gb","b8h","p399"
77,1152,1,1,"iPad","sz7inch","st64gb","r1gb","b9h","p299"
77,1152,2,0,"Nexus","sz9inch","st16gb","r2gb","b8h","p499"
77,1152,3,0,"Galaxy","sz10inch","st128gb","r4gb","b7h","p199"
77,1153,1,0,"Nexus","sz8inch","st32gb","r4gb","b7h","p169"
77,1153,2,1,"Galaxy","sz9inch","st64gb","r1gb","b8h","p169"
77,1153,3,0,"Surface","sz10inch","st16gb","r2gb","b9h","p169"
77,1154,1,0,"Kindle","sz7inch","st32gb","r1gb","b9h","p169"
77,1154,2,1,"iPad","sz7inch","st64gb","r2gb","b8h","p499"
77,1154,3,0,"Galaxy","sz7inch","st32gb","r1gb","b9h","p199"
77,1155,1,1,"iPad","sz8inch","st128gb","r1gb","b7h","p399"
77,1155,2,0,"iPad","sz7inch","st64gb","r2gb","b8h","p399"
77,1155,3,0,"iPad","sz9inch","st32gb","r4gb","b9h","p399"
78,1156,1,0,"Surface","sz10inch","st32gb","r1gb","b7h","p299"
78,1156,2,0,"Galaxy","sz9inch","st128gb","r4gb","b7h","p399"
78,1156,3,1,"Kindle","sz7inch","st128gb","r2gb","b8h","p169"
78,1157,1,1,"iPad","sz8inch","st64gb","r2gb","b9h","p299"
78,1157,2,0,"iPad","sz10inch","st32gb","r4gb","b8h","p399"
78,1157,3,0,"Nexus","sz10inch","st16gb","r1gb","b9h","p299"
78,1158,1,1,"Kindle","sz9inch","st64gb","r4gb","b8h","p169"
78,1158,2,0,"Galaxy","sz7inch","st64gb","r1gb","b9h","p499"
78,1158,3,0,"Surface","sz8inch","st16gb","r2gb","b7h","p199"
78,1159,1,0,"Galaxy","sz8inch","st16gb","r1gb","b9h","p169"
78,1159,2,1,"Surface","sz9inch","st32gb","r2gb","b9h","p199"
78,1159,3,0,"Nexus","sz7inch","st128gb","r4gb","b7h","p299"
78,1160,1,0,"iPad","sz10inch","st64gb","r2gb","b8h","p499"
78,1160,2,0,"Nexus","sz7inch","st32gb","r1gb","b7h","p399"
78,1160,3,1,"Galaxy","sz9inch","st16gb","r4gb","b8h","p199"
78,1161,1,0,"Surface","sz9inch","st64gb","r2gb","b7h","p399"
78,1161,2,1,"Kindle","sz7inch","st128gb","r1gb","b8h","p299"
78,1161,3,0,"Kindle","sz8inch","st32gb","r4gb","b9h","p499"
78,1162,1,0,"Surface","sz8inch","st16gb","r2gb","b8h","p199"
78,1162,2,1,"iPad","sz10inch","st128gb","r1gb","b9h","p169"
78,1162,3,0,"Kindle","sz9inch","st128gb","r1gb","b7h","p499"
78,1163,1,0,"Surface","sz10inch","st16gb","r2gb","b7h","p169"
78,1163,2,0,"iPad","sz8inch","st64gb","r4gb","b8h","p299"
78,1163,3,1,"Nexus","sz9inch","st32gb","r4gb","b9h","p169"
78,1164,1,1,"iPad","sz10inch","st32gb","r2gb","b8h","p199"
78,1164,2,0,"Kindle","sz8inch","st32gb","r1gb","b7h","p299"
78,1164,3,0,"Galaxy","sz7inch","st64gb","r4gb","b9h","p399"
78,1165,1,0,"Galaxy","sz8inch","st128gb","r2gb","b8h","p499"
78,1165,2,0,"Surface","sz7inch","st16gb","r1gb","b8h","p399"
78,1165,3,1,"Nexus","sz9inch","st128gb","r4gb","b7h","p299"
78,1166,1,0,"Kindle","sz10inch","st64gb","r4gb","b9h","p499"
78,1166,2,1,"Nexus","sz10inch","st16gb","r1gb","b9h","p169"
78,1166,3,0,"iPad","sz7inch","st16gb","r2gb","b7h","p499"
78,1167,1,0,"Galaxy","sz8inch","st64gb","r1gb","b9h","p199"
78,1167,2,0,"Galaxy","sz9inch","st128gb","r2gb","b8h","p399"
78,1167,3,1,"Surface","sz7inch","st64gb","r4gb","b7h","p169"
78,1168,1,1,"Nexus","sz8inch","st32gb","r4gb","b7h","p169"
78,1168,2,0,"Galaxy","sz9inch","st64gb","r1gb","b8h","p169"
78,1168,3,0,"Surface","sz10inch","st16gb","r2gb","b9h","p169"
78,1169,1,1,"Kindle","sz7inch","st32gb","r1gb","b9h","p169"
78,1169,2,0,"iPad","sz7inch","st64gb","r2gb","b8h","p499"
78,1169,3,0,"Galaxy","sz7inch","st32gb","r1gb","b9h","p199"
78,1170,1,0,"iPad","sz8inch","st128gb","r1gb","b7h","p399"
78,1170,2,0,"iPad","sz7inch","st64gb","r2gb","b8h","p399"
78,1170,3,1,"iPad","sz9inch","st32gb","r4gb","b9h","p399"
79,1171,1,0,"Kindle","sz7inch","st16gb","r4gb","b7h","p169"
79,1171,2,1,"Nexus","sz8inch","st64gb","r1gb","b8h","p399"
79,1171,3,0,"Surface","sz10inch","st32gb","r2gb","b9h","p499"
79,1172,1,0,"Nexus","sz7inch","st32gb","r1gb","b8h","p499"
79,1172,2,0,"Galaxy","sz9inch","st128gb","r2gb","b7h","p199"
79,1172,3,1,"iPad","sz8inch","st128gb","r4gb","b9h","p299"
79,1173,1,1,"iPad","sz9inch","st16gb","r1gb","b9h","p169"
79,1173,2,0,"Kindle","sz8inch","st32gb","r2gb","b7h","p499"
79,1173,3,0,"Surface","sz10inch","st64gb","r4gb","b8h","p299"
79,1174,1,0,"Galaxy","sz9inch","st16gb","r4gb","b7h","p399"
79,1174,2,0,"Kindle","sz10inch","st64gb","r1gb","b9h","p199"
79,1174,3,1,"Surface","sz7inch","st128gb","r2gb","b8h","p199"
79,1175,1,0,"iPad","sz10inch","st32gb","r1gb","b8h","p169"
79,1175,2,1,"Nexus","sz9inch","st128gb","r4gb","b7h","p299"
79,1175,3,0,"Galaxy","sz7inch","st16gb","r2gb","b9h","p399"
79,1176,1,0,"Surface","sz8inch","st64gb","r4gb","b7h","p399"
79,1176,2,0,"Galaxy","sz10inch","st16gb","r1gb","b9h","p199"
79,1176,3,1,"iPad","sz7inch","st128gb","r2gb","b8h","p299"
79,1177,1,1,"Nexus","sz8inch","st64gb","r2gb","b8h","p169"
79,1177,2,0,"Kindle","sz9inch","st128gb","r1gb","b9h","p499"
79,1177,3,0,"Surface","sz9inch","st32gb","r4gb","b7h","p199"
79,1178,1,0,"Nexus","sz8inch","st16gb","r2gb","b8h","p169"
79,1178,2,0,"iPad","sz7inch","st32gb","r4gb","b9h","p399"
79,1178,3,1,"Galaxy","sz10inch","st32gb","r1gb","b7h","p299"
79,1179,1,0,"Kindle","sz9inch","st16gb","r2gb","b8h","p299"
79,1179,2,0,"iPad","sz7inch","st64gb","r4gb","b7h","p499"
79,1179,3,1,"Galaxy","sz10inch","st128gb","r1gb","b8h","p399"
79,1180,1,0,"Nexus","sz9inch","st32gb","r4gb","b9h","p199"
79,1180,2,1,"Surface","sz10inch","st64gb","r2gb","b9h","p169"
79,1180,3,0,"Surface","sz8inch","st16gb","r1gb","b7h","p199"
79,1181,1,0,"Kindle","sz10inch","st64gb","r2gb","b7h","p299"
79,1181,2,0,"Galaxy","sz8inch","st32gb","r4gb","b8h","p499"
79,1181,3,1,"Kindle","sz7inch","st128gb","r1gb","b7h","p169"
79,1182,1,0,"iPad","sz8inch","st128gb","r2gb","b9h","p499"
79,1182,2,0,"Galaxy","sz9inch","st64gb","r1gb","b8h","p399"
79,1182,3,1,"Nexus","sz10inch","st128gb","r4gb","b9h","p399"
79,1183,1,1,"Nexus","sz8inch","st32gb","r4gb","b7h","p169"
79,1183,2,0,"Galaxy","sz9inch","st64gb","r1gb","b8h","p169"
79,1183,3,0,"Surface","sz10inch","st16gb","r2gb","b9h","p169"
79,1184,1,1,"Kindle","sz7inch","st32gb","r1gb","b9h","p169"
79,1184,2,0,"iPad","sz7inch","st64gb","r2gb","b8h","p499"
79,1184,3,0,"Galaxy","sz7inch","st32gb","r1gb","b9h","p199"
79,1185,1,1,"iPad","sz8inch","st128gb","r1gb","b7h","p399"
79,1185,2,0,"iPad","sz7inch","st64gb","r2gb","b8h","p399"
79,1185,3,0,"iPad","sz9inch","st32gb","r4gb","b9h","p399"
80,1186,1,1,"Surface","sz7inch","st128gb","r4gb","b9h","p399"
80,1186,2,0,"iPad","sz9inch","st32gb","r1gb","b7h","p169"
80,1186,3,0,"Nexus","sz8inch","st64gb","r2gb","b8h","p169"
80,1187,1,0,"Kindle","sz8inch","st64gb","r2gb","b9h","p499"
80,1187,2,0,"Surface","sz9inch","st16gb","r1gb","b8h","p199"
80,1187,3,1,"Kindle","sz7inch","st64gb","r4gb","b7h","p299"
80,1188,1,0,"Galaxy","sz7inch","st128gb","r2gb","b9h","p299"
80,1188,2,0,"Nexus","sz8inch","st32gb","r4gb","b7h","p199"
80,1188,3,1,"Surface","sz10inch","st16gb","r1gb","b8h","p499"
80,1189,1,0,"Nexus","sz9inch","st16gb","r4gb","b7h","p399"
80,1189,2,0,"iPad","sz7inch","st16gb","r2gb","b9h","p169"
80,1189,3,1,"iPad","sz10inch","st32gb","r1gb","b8h","p399"
80,1190,1,0,"Nexus","sz10inch","st128gb","r2gb","b9h","p169"
80,1190,2,0,"Kindle","sz8inch","st32gb","r4gb","b8h","p199"
80,1190,3,1,"Galaxy","sz9inch","st64gb","r1gb","b7h","p299"
80,1191,1,0,"Kindle","sz7inch","st128gb","r4gb","b7h","p499"
80,1191,2,0,"iPad","sz8inch","st128gb","r1gb","b8h","p399"
80,1191,3,1,"Surface","sz9inch","st32gb","r2gb","b9h","p499"
80,1192,1,0,"Galaxy","sz10inch","st16gb","r1gb","b8h","p199"
80,1192,2,0,"iPad","sz8inch","st32gb","r2gb","b7h","p399"
80,1192,3,1,"Surface","sz9inch","st64gb","r4gb","b9h","p169"
80,1193,1,1,"Nexus","sz7inch","st16gb","r4gb","b9h","p169"
80,1193,2,0,"Galaxy","sz10inch","st32gb","r2gb","b7h","p299"
80,1193,3,0,"Kindle","sz7inch","st128gb","r1gb","b8h","p299"
